timestamp,sensor_id,value,reason
2025-08-23 10:01:00+00:00,TEMP-01,74.09,"Value 74.09 is outside range [64.40, 65.77]"
2025-08-23 10:02:00+00:00,TEMP-01,73.98,"Value 73.98 is outside range [64.40, 65.77]"
2025-08-23 10:03:00+00:00,TEMP-01,74.57,"Value 74.57 is outside range [64.40, 65.77]"
2025-08-23 10:04:00+00:00,TEMP-01,74.45,"Value 74.45 is outside range [64.40, 65.77]"
2025-08-23 10:05:00+00:00,TEMP-01,74.11,"Value 74.11 is outside range [64.40, 65.77]"
2025-08-23 10:06:00+00:00,TEMP-01,74.02,"Value 74.02 is outside range [64.40, 65.77]"
2025-08-23 10:07:00+00:00,TEMP-01,74.14,"Value 74.14 is outside range [64.40, 65.77]"
2025-08-23 10:08:00+00:00,TEMP-01,74.41,"Value 74.41 is outside range [64.40, 65.77]"
2025-08-23 10:09:00+00:00,TEMP-01,74.68,"Value 74.68 is outside range [64.40, 65.77]"
2025-08-23 10:10:00+00:00,TEMP-01,74.52,"Value 74.52 is outside range [64.40, 65.77]"
2025-08-23 10:11:00+00:00,TEMP-01,74.26,"Value 74.26 is outside range [64.40, 65.77]"
2025-08-23 10:12:00+00:00,TEMP-01,74.8,"Value 74.80 is outside range [64.40, 65.77]"
2025-08-23 10:13:00+00:00,TEMP-01,74.3,"Value 74.30 is outside range [64.40, 65.77]"
2025-08-23 10:14:00+00:00,TEMP-01,74.19,"Value 74.19 is outside range [64.40, 65.77]"
2025-08-23 10:15:00+00:00,TEMP-01,74.54,"Value 74.54 is outside range [64.40, 65.77]"
2025-08-23 10:16:00+00:00,TEMP-01,74.86,"Value 74.86 is outside range [64.40, 65.77]"
2025-08-23 10:17:00+00:00,TEMP-01,74.28,"Value 74.28 is outside range [64.40, 65.77]"
2025-08-23 10:18:00+00:00,TEMP-01,74.61,"Value 74.61 is outside range [64.40, 65.77]"
2025-08-23 10:19:00+00:00,TEMP-01,74.45,"Value 74.45 is outside range [64.40, 65.77]"
2025-08-23 10:20:00+00:00,TEMP-01,74.43,"Value 74.43 is outside range [64.40, 65.77]"
2025-08-23 10:21:00+00:00,TEMP-01,74.37,"Value 74.37 is outside range [64.40, 65.77]"
2025-08-23 10:22:00+00:00,TEMP-01,74.39,"Value 74.39 is outside range [64.40, 65.77]"
2025-08-23 10:23:00+00:00,TEMP-01,74.75,"Value 74.75 is outside range [64.40, 65.77]"
2025-08-23 10:24:00+00:00,TEMP-01,74.58,"Value 74.58 is outside range [64.40, 65.77]"
2025-08-23 10:25:00+00:00,TEMP-01,74.7,"Value 74.70 is outside range [64.40, 65.77]"
2025-08-23 10:26:00+00:00,TEMP-01,74.29,"Value 74.29 is outside range [64.40, 65.77]"
2025-08-23 10:27:00+00:00,TEMP-01,75.33,"Value 75.33 is outside range [64.40, 65.77]"
2025-08-23 10:28:00+00:00,TEMP-01,74.6,"Value 74.60 is outside range [64.40, 65.77]"
2025-08-23 10:29:00+00:00,TEMP-01,74.76,"Value 74.76 is outside range [64.40, 65.77]"
2025-08-23 10:30:00+00:00,TEMP-01,74.87,"Value 74.87 is outside range [64.40, 65.77]"
2025-08-23 10:31:00+00:00,TEMP-01,74.71,"Value 74.71 is outside range [64.40, 65.77]"
2025-08-23 10:32:00+00:00,TEMP-01,74.66,"Value 74.66 is outside range [64.40, 65.77]"
2025-08-23 10:33:00+00:00,TEMP-01,74.55,"Value 74.55 is outside range [64.40, 65.77]"
2025-08-23 10:34:00+00:00,TEMP-01,74.75,"Value 74.75 is outside range [64.40, 65.77]"
2025-08-23 10:35:00+00:00,TEMP-01,74.61,"Value 74.61 is outside range [64.40, 65.77]"
2025-08-23 10:36:00+00:00,TEMP-01,74.97,"Value 74.97 is outside range [64.40, 65.77]"
2025-08-23 10:37:00+00:00,TEMP-01,74.82,"Value 74.82 is outside range [64.40, 65.77]"
2025-08-23 10:38:00+00:00,TEMP-01,74.66,"Value 74.66 is outside range [64.40, 65.77]"
2025-08-23 10:39:00+00:00,TEMP-01,74.57,"Value 74.57 is outside range [64.40, 65.77]"
2025-08-23 10:40:00+00:00,TEMP-01,74.37,"Value 74.37 is outside range [64.40, 65.77]"
2025-08-23 10:41:00+00:00,TEMP-01,74.55,"Value 74.55 is outside range [64.40, 65.77]"
2025-08-23 10:42:00+00:00,TEMP-01,75.16,"Value 75.16 is outside range [64.40, 65.77]"
2025-08-23 10:43:00+00:00,TEMP-01,74.84,"Value 74.84 is outside range [64.40, 65.77]"
2025-08-23 10:44:00+00:00,TEMP-01,74.44,"Value 74.44 is outside range [64.40, 65.77]"
2025-08-23 10:45:00+00:00,TEMP-01,74.71,"Value 74.71 is outside range [64.40, 65.77]"
2025-08-23 10:46:00+00:00,TEMP-01,74.74,"Value 74.74 is outside range [64.40, 65.77]"
2025-08-23 10:47:00+00:00,TEMP-01,74.76,"Value 74.76 is outside range [64.40, 65.77]"
2025-08-23 10:48:00+00:00,TEMP-01,74.52,"Value 74.52 is outside range [64.40, 65.77]"
2025-08-23 10:49:00+00:00,TEMP-01,74.68,"Value 74.68 is outside range [64.40, 65.77]"
2025-08-23 10:50:00+00:00,TEMP-01,74.82,"Value 74.82 is outside range [64.40, 65.77]"
2025-08-23 10:51:00+00:00,TEMP-01,75.07,"Value 75.07 is outside range [64.40, 65.77]"
2025-08-23 10:52:00+00:00,TEMP-01,74.95,"Value 74.95 is outside range [64.40, 65.77]"
2025-08-23 10:53:00+00:00,TEMP-01,74.92,"Value 74.92 is outside range [64.40, 65.77]"
2025-08-23 10:54:00+00:00,TEMP-01,74.64,"Value 74.64 is outside range [64.40, 65.77]"
2025-08-23 10:55:00+00:00,TEMP-01,74.65,"Value 74.65 is outside range [64.40, 65.77]"
2025-08-23 10:56:00+00:00,TEMP-01,75.12,"Value 75.12 is outside range [64.40, 65.77]"
2025-08-23 10:57:00+00:00,TEMP-01,74.85,"Value 74.85 is outside range [64.40, 65.77]"
2025-08-23 10:58:00+00:00,TEMP-01,75.13,"Value 75.13 is outside range [64.40, 65.77]"
2025-08-23 10:59:00+00:00,TEMP-01,74.59,"Value 74.59 is outside range [64.40, 65.77]"
2025-08-23 11:00:00+00:00,TEMP-01,74.77,"Value 74.77 is outside range [64.40, 65.77]"
2025-08-23 11:01:00+00:00,TEMP-01,74.96,"Value 74.96 is outside range [64.40, 65.77]"
2025-08-23 11:02:00+00:00,TEMP-01,75.39,"Value 75.39 is outside range [64.40, 65.77]"
2025-08-23 11:03:00+00:00,TEMP-01,74.86,"Value 74.86 is outside range [64.40, 65.77]"
2025-08-23 11:04:00+00:00,TEMP-01,74.57,"Value 74.57 is outside range [64.40, 65.77]"
2025-08-23 11:05:00+00:00,TEMP-01,74.9,"Value 74.90 is outside range [64.40, 65.77]"
2025-08-23 11:06:00+00:00,TEMP-01,74.64,"Value 74.64 is outside range [64.40, 65.77]"
2025-08-23 11:07:00+00:00,TEMP-01,74.88,"Value 74.88 is outside range [64.40, 65.77]"
2025-08-23 11:08:00+00:00,TEMP-01,74.96,"Value 74.96 is outside range [64.40, 65.77]"
2025-08-23 11:09:00+00:00,TEMP-01,74.64,"Value 74.64 is outside range [64.40, 65.77]"
2025-08-23 11:10:00+00:00,TEMP-01,74.74,"Value 74.74 is outside range [64.40, 65.77]"
2025-08-23 11:11:00+00:00,TEMP-01,74.68,"Value 74.68 is outside range [64.40, 65.77]"
2025-08-23 11:12:00+00:00,TEMP-01,74.84,"Value 74.84 is outside range [64.40, 65.77]"
2025-08-23 11:13:00+00:00,TEMP-01,74.63,"Value 74.63 is outside range [64.40, 65.77]"
2025-08-23 11:14:00+00:00,TEMP-01,74.5,"Value 74.50 is outside range [64.40, 65.77]"
2025-08-23 11:15:00+00:00,TEMP-01,74.94,"Value 74.94 is outside range [64.40, 65.77]"
2025-08-23 11:16:00+00:00,TEMP-01,74.71,"Value 74.71 is outside range [64.40, 65.77]"
2025-08-23 11:17:00+00:00,TEMP-01,74.76,"Value 74.76 is outside range [64.40, 65.77]"
2025-08-23 11:18:00+00:00,TEMP-01,74.78,"Value 74.78 is outside range [64.40, 65.77]"
2025-08-23 11:19:00+00:00,TEMP-01,75.05,"Value 75.05 is outside range [64.40, 65.77]"
2025-08-23 11:20:00+00:00,TEMP-01,74.87,"Value 74.87 is outside range [64.40, 65.77]"
2025-08-23 11:21:00+00:00,TEMP-01,75.02,"Value 75.02 is outside range [64.40, 65.77]"
2025-08-23 11:22:00+00:00,TEMP-01,75.2,"Value 75.20 is outside range [64.40, 65.77]"
2025-08-23 11:23:00+00:00,TEMP-01,75.01,"Value 75.01 is outside range [64.40, 65.77]"
2025-08-23 11:24:00+00:00,TEMP-01,74.93,"Value 74.93 is outside range [64.40, 65.77]"
2025-08-23 11:25:00+00:00,TEMP-01,74.72,"Value 74.72 is outside range [64.40, 65.77]"
2025-08-23 11:26:00+00:00,TEMP-01,74.5,"Value 74.50 is outside range [64.40, 65.77]"
2025-08-23 11:27:00+00:00,TEMP-01,74.89,"Value 74.89 is outside range [64.40, 65.77]"
2025-08-23 11:28:00+00:00,TEMP-01,74.68,"Value 74.68 is outside range [64.40, 65.77]"
2025-08-23 11:29:00+00:00,TEMP-01,75.04,"Value 75.04 is outside range [64.40, 65.77]"
2025-08-23 11:30:00+00:00,TEMP-01,75.15,"Value 75.15 is outside range [64.40, 65.77]"
2025-08-23 11:31:00+00:00,TEMP-01,75.12,"Value 75.12 is outside range [64.40, 65.77]"
2025-08-23 11:32:00+00:00,TEMP-01,74.77,"Value 74.77 is outside range [64.40, 65.77]"
2025-08-23 11:33:00+00:00,TEMP-01,75.1,"Value 75.10 is outside range [64.40, 65.77]"
2025-08-23 11:34:00+00:00,TEMP-01,75.04,"Value 75.04 is outside range [64.40, 65.77]"
2025-08-23 11:35:00+00:00,TEMP-01,74.89,"Value 74.89 is outside range [64.40, 65.77]"
2025-08-23 11:36:00+00:00,TEMP-01,75.0,"Value 75.00 is outside range [64.40, 65.77]"
2025-08-23 11:37:00+00:00,TEMP-01,74.75,"Value 74.75 is outside range [64.40, 65.77]"
2025-08-23 11:38:00+00:00,TEMP-01,74.99,"Value 74.99 is outside range [64.40, 65.77]"
2025-08-23 11:39:00+00:00,TEMP-01,75.06,"Value 75.06 is outside range [64.40, 65.77]"
2025-08-23 11:40:00+00:00,TEMP-01,74.85,"Value 74.85 is outside range [64.40, 65.77]"
2025-08-23 11:41:00+00:00,TEMP-01,74.66,"Value 74.66 is outside range [64.40, 65.77]"
2025-08-23 11:42:00+00:00,TEMP-01,74.76,"Value 74.76 is outside range [64.40, 65.77]"
2025-08-23 11:43:00+00:00,TEMP-01,74.58,"Value 74.58 is outside range [64.40, 65.77]"
2025-08-23 11:44:00+00:00,TEMP-01,74.47,"Value 74.47 is outside range [64.40, 65.77]"
2025-08-23 11:45:00+00:00,TEMP-01,74.98,"Value 74.98 is outside range [64.40, 65.77]"
2025-08-23 11:46:00+00:00,TEMP-01,75.22,"Value 75.22 is outside range [64.40, 65.77]"
2025-08-23 11:47:00+00:00,TEMP-01,74.99,"Value 74.99 is outside range [64.40, 65.77]"
2025-08-23 11:48:00+00:00,TEMP-01,75.28,"Value 75.28 is outside range [64.40, 65.77]"
2025-08-23 11:49:00+00:00,TEMP-01,75.22,"Value 75.22 is outside range [64.40, 65.77]"
2025-08-23 11:50:00+00:00,TEMP-01,75.37,"Value 75.37 is outside range [64.40, 65.77]"
2025-08-23 11:51:00+00:00,TEMP-01,74.79,"Value 74.79 is outside range [64.40, 65.77]"
2025-08-23 11:52:00+00:00,TEMP-01,75.05,"Value 75.05 is outside range [64.40, 65.77]"
2025-08-23 11:53:00+00:00,TEMP-01,74.74,"Value 74.74 is outside range [64.40, 65.77]"
2025-08-23 11:54:00+00:00,TEMP-01,74.78,"Value 74.78 is outside range [64.40, 65.77]"
2025-08-23 11:55:00+00:00,TEMP-01,74.87,"Value 74.87 is outside range [64.40, 65.77]"
2025-08-23 11:56:00+00:00,TEMP-01,74.86,"Value 74.86 is outside range [64.40, 65.77]"
2025-08-23 11:57:00+00:00,TEMP-01,75.31,"Value 75.31 is outside range [64.40, 65.77]"
2025-08-23 11:58:00+00:00,TEMP-01,75.38,"Value 75.38 is outside range [64.40, 65.77]"
2025-08-23 11:59:00+00:00,TEMP-01,74.93,"Value 74.93 is outside range [64.40, 65.77]"
2025-08-23 12:00:00+00:00,TEMP-01,75.09,"Value 75.09 is outside range [64.40, 65.77]"
2025-08-23 12:01:00+00:00,TEMP-01,75.3,"Value 75.30 is outside range [64.40, 65.77]"
2025-08-23 12:02:00+00:00,TEMP-01,74.98,"Value 74.98 is outside range [64.40, 65.77]"
2025-08-23 12:03:00+00:00,TEMP-01,74.86,"Value 74.86 is outside range [64.40, 65.77]"
2025-08-23 12:04:00+00:00,TEMP-01,75.22,"Value 75.22 is outside range [64.40, 65.77]"
2025-08-23 12:05:00+00:00,TEMP-01,74.67,"Value 74.67 is outside range [64.40, 65.77]"
2025-08-23 12:06:00+00:00,TEMP-01,75.02,"Value 75.02 is outside range [64.40, 65.77]"
2025-08-23 12:07:00+00:00,TEMP-01,75.37,"Value 75.37 is outside range [64.40, 65.77]"
2025-08-23 12:08:00+00:00,TEMP-01,75.15,"Value 75.15 is outside range [64.40, 65.77]"
2025-08-23 12:09:00+00:00,TEMP-01,74.84,"Value 74.84 is outside range [64.40, 65.77]"
2025-08-23 12:10:00+00:00,TEMP-01,75.09,"Value 75.09 is outside range [64.40, 65.77]"
2025-08-23 12:11:00+00:00,TEMP-01,75.03,"Value 75.03 is outside range [64.40, 65.77]"
2025-08-23 12:12:00+00:00,TEMP-01,74.76,"Value 74.76 is outside range [64.40, 65.77]"
2025-08-23 12:13:00+00:00,TEMP-01,74.61,"Value 74.61 is outside range [64.40, 65.77]"
2025-08-23 12:14:00+00:00,TEMP-01,74.58,"Value 74.58 is outside range [64.40, 65.77]"
2025-08-23 12:15:00+00:00,TEMP-01,75.04,"Value 75.04 is outside range [64.40, 65.77]"
2025-08-23 12:16:00+00:00,TEMP-01,75.0,"Value 75.00 is outside range [64.40, 65.77]"
2025-08-23 12:17:00+00:00,TEMP-01,75.13,"Value 75.13 is outside range [64.40, 65.77]"
2025-08-23 12:18:00+00:00,TEMP-01,75.12,"Value 75.12 is outside range [64.40, 65.77]"
2025-08-23 12:19:00+00:00,TEMP-01,74.82,"Value 74.82 is outside range [64.40, 65.77]"
2025-08-23 12:20:00+00:00,TEMP-01,74.98,"Value 74.98 is outside range [64.40, 65.77]"
2025-08-23 12:21:00+00:00,TEMP-01,74.93,"Value 74.93 is outside range [64.40, 65.77]"
2025-08-23 12:22:00+00:00,TEMP-01,75.2,"Value 75.20 is outside range [64.40, 65.77]"
2025-08-23 12:23:00+00:00,TEMP-01,75.07,"Value 75.07 is outside range [64.40, 65.77]"
2025-08-23 12:24:00+00:00,TEMP-01,75.28,"Value 75.28 is outside range [64.40, 65.77]"
2025-08-23 12:25:00+00:00,TEMP-01,74.84,"Value 74.84 is outside range [64.40, 65.77]"
2025-08-23 12:26:00+00:00,TEMP-01,75.13,"Value 75.13 is outside range [64.40, 65.77]"
2025-08-23 12:27:00+00:00,TEMP-01,75.08,"Value 75.08 is outside range [64.40, 65.77]"
2025-08-23 12:28:00+00:00,TEMP-01,75.07,"Value 75.07 is outside range [64.40, 65.77]"
2025-08-23 12:29:00+00:00,TEMP-01,74.87,"Value 74.87 is outside range [64.40, 65.77]"
2025-08-23 12:30:00+00:00,TEMP-01,74.99,"Value 74.99 is outside range [64.40, 65.77]"
2025-08-23 12:31:00+00:00,TEMP-01,75.09,"Value 75.09 is outside range [64.40, 65.77]"
2025-08-23 12:32:00+00:00,TEMP-01,74.56,"Value 74.56 is outside range [64.40, 65.77]"
2025-08-23 12:33:00+00:00,TEMP-01,74.96,"Value 74.96 is outside range [64.40, 65.77]"
2025-08-23 12:34:00+00:00,TEMP-01,74.85,"Value 74.85 is outside range [64.40, 65.77]"
2025-08-23 12:35:00+00:00,TEMP-01,75.05,"Value 75.05 is outside range [64.40, 65.77]"
2025-08-23 12:36:00+00:00,TEMP-01,74.8,"Value 74.80 is outside range [64.40, 65.77]"
2025-08-23 12:37:00+00:00,TEMP-01,75.16,"Value 75.16 is outside range [64.40, 65.77]"
2025-08-23 12:38:00+00:00,TEMP-01,74.97,"Value 74.97 is outside range [64.40, 65.77]"
2025-08-23 12:39:00+00:00,TEMP-01,74.59,"Value 74.59 is outside range [64.40, 65.77]"
2025-08-23 12:40:00+00:00,TEMP-01,74.73,"Value 74.73 is outside range [64.40, 65.77]"
2025-08-23 12:41:00+00:00,TEMP-01,74.99,"Value 74.99 is outside range [64.40, 65.77]"
2025-08-23 12:42:00+00:00,TEMP-01,75.0,"Value 75.00 is outside range [64.40, 65.77]"
2025-08-23 12:43:00+00:00,TEMP-01,74.65,"Value 74.65 is outside range [64.40, 65.77]"
2025-08-23 12:44:00+00:00,TEMP-01,74.78,"Value 74.78 is outside range [64.40, 65.77]"
2025-08-23 12:45:00+00:00,TEMP-01,74.72,"Value 74.72 is outside range [64.40, 65.77]"
2025-08-23 12:46:00+00:00,TEMP-01,75.11,"Value 75.11 is outside range [64.40, 65.77]"
2025-08-23 12:47:00+00:00,TEMP-01,74.87,"Value 74.87 is outside range [64.40, 65.77]"
2025-08-23 12:48:00+00:00,TEMP-01,74.51,"Value 74.51 is outside range [64.40, 65.77]"
2025-08-23 12:49:00+00:00,TEMP-01,74.81,"Value 74.81 is outside range [64.40, 65.77]"
2025-08-23 12:50:00+00:00,TEMP-01,74.62,"Value 74.62 is outside range [64.40, 65.77]"
2025-08-23 12:51:00+00:00,TEMP-01,74.79,"Value 74.79 is outside range [64.40, 65.77]"
2025-08-23 12:52:00+00:00,TEMP-01,75.15,"Value 75.15 is outside range [64.40, 65.77]"
2025-08-23 12:53:00+00:00,TEMP-01,74.91,"Value 74.91 is outside range [64.40, 65.77]"
2025-08-23 12:54:00+00:00,TEMP-01,74.69,"Value 74.69 is outside range [64.40, 65.77]"
2025-08-23 12:55:00+00:00,TEMP-01,74.83,"Value 74.83 is outside range [64.40, 65.77]"
2025-08-23 12:56:00+00:00,TEMP-01,75.07,"Value 75.07 is outside range [64.40, 65.77]"
2025-08-23 12:57:00+00:00,TEMP-01,75.15,"Value 75.15 is outside range [64.40, 65.77]"
2025-08-23 12:58:00+00:00,TEMP-01,74.69,"Value 74.69 is outside range [64.40, 65.77]"
2025-08-23 12:59:00+00:00,TEMP-01,74.81,"Value 74.81 is outside range [64.40, 65.77]"
2025-08-23 13:00:00+00:00,TEMP-01,74.95,"Value 74.95 is outside range [64.40, 65.77]"
2025-08-23 13:01:00+00:00,TEMP-01,74.96,"Value 74.96 is outside range [64.40, 65.77]"
2025-08-23 13:02:00+00:00,TEMP-01,74.96,"Value 74.96 is outside range [64.40, 65.77]"
2025-08-23 13:03:00+00:00,TEMP-01,75.01,"Value 75.01 is outside range [64.40, 65.77]"
2025-08-23 13:04:00+00:00,TEMP-01,74.68,"Value 74.68 is outside range [64.40, 65.77]"
2025-08-23 13:05:00+00:00,TEMP-01,74.99,"Value 74.99 is outside range [64.40, 65.77]"
2025-08-23 13:06:00+00:00,TEMP-01,75.01,"Value 75.01 is outside range [64.40, 65.77]"
2025-08-23 13:07:00+00:00,TEMP-01,74.61,"Value 74.61 is outside range [64.40, 65.77]"
2025-08-23 13:08:00+00:00,TEMP-01,74.87,"Value 74.87 is outside range [64.40, 65.77]"
2025-08-23 13:09:00+00:00,TEMP-01,74.76,"Value 74.76 is outside range [64.40, 65.77]"
2025-08-23 13:10:00+00:00,TEMP-01,74.57,"Value 74.57 is outside range [64.40, 65.77]"
2025-08-23 13:11:00+00:00,TEMP-01,75.08,"Value 75.08 is outside range [64.40, 65.77]"
2025-08-23 13:12:00+00:00,TEMP-01,74.75,"Value 74.75 is outside range [64.40, 65.77]"
2025-08-23 13:13:00+00:00,TEMP-01,74.67,"Value 74.67 is outside range [64.40, 65.77]"
2025-08-23 13:14:00+00:00,TEMP-01,74.44,"Value 74.44 is outside range [64.40, 65.77]"
2025-08-23 13:15:00+00:00,TEMP-01,74.91,"Value 74.91 is outside range [64.40, 65.77]"
2025-08-23 13:16:00+00:00,TEMP-01,74.87,"Value 74.87 is outside range [64.40, 65.77]"
2025-08-23 13:17:00+00:00,TEMP-01,74.87,"Value 74.87 is outside range [64.40, 65.77]"
2025-08-23 13:18:00+00:00,TEMP-01,74.91,"Value 74.91 is outside range [64.40, 65.77]"
2025-08-23 13:19:00+00:00,TEMP-01,74.96,"Value 74.96 is outside range [64.40, 65.77]"
2025-08-23 13:20:00+00:00,TEMP-01,74.97,"Value 74.97 is outside range [64.40, 65.77]"
2025-08-23 13:21:00+00:00,TEMP-01,74.63,"Value 74.63 is outside range [64.40, 65.77]"
2025-08-23 13:22:00+00:00,TEMP-01,74.6,"Value 74.60 is outside range [64.40, 65.77]"
2025-08-23 13:23:00+00:00,TEMP-01,74.77,"Value 74.77 is outside range [64.40, 65.77]"
2025-08-23 13:24:00+00:00,TEMP-01,74.64,"Value 74.64 is outside range [64.40, 65.77]"
2025-08-23 13:25:00+00:00,TEMP-01,74.47,"Value 74.47 is outside range [64.40, 65.77]"
2025-08-23 13:26:00+00:00,TEMP-01,74.82,"Value 74.82 is outside range [64.40, 65.77]"
2025-08-23 13:27:00+00:00,TEMP-01,74.76,"Value 74.76 is outside range [64.40, 65.77]"
2025-08-23 13:28:00+00:00,TEMP-01,74.48,"Value 74.48 is outside range [64.40, 65.77]"
2025-08-23 13:29:00+00:00,TEMP-01,74.33,"Value 74.33 is outside range [64.40, 65.77]"
2025-08-23 13:30:00+00:00,TEMP-01,74.69,"Value 74.69 is outside range [64.40, 65.77]"
2025-08-23 13:31:00+00:00,TEMP-01,74.39,"Value 74.39 is outside range [64.40, 65.77]"
2025-08-23 13:32:00+00:00,TEMP-01,74.32,"Value 74.32 is outside range [64.40, 65.77]"
2025-08-23 13:33:00+00:00,TEMP-01,74.56,"Value 74.56 is outside range [64.40, 65.77]"
2025-08-23 13:34:00+00:00,TEMP-01,74.29,"Value 74.29 is outside range [64.40, 65.77]"
2025-08-23 13:35:00+00:00,TEMP-01,74.78,"Value 74.78 is outside range [64.40, 65.77]"
2025-08-23 13:36:00+00:00,TEMP-01,74.8,"Value 74.80 is outside range [64.40, 65.77]"
2025-08-23 13:37:00+00:00,TEMP-01,74.57,"Value 74.57 is outside range [64.40, 65.77]"
2025-08-23 13:38:00+00:00,TEMP-01,74.38,"Value 74.38 is outside range [64.40, 65.77]"
2025-08-23 13:39:00+00:00,TEMP-01,74.5,"Value 74.50 is outside range [64.40, 65.77]"
2025-08-23 13:40:00+00:00,TEMP-01,74.32,"Value 74.32 is outside range [64.40, 65.77]"
2025-08-23 13:41:00+00:00,TEMP-01,74.47,"Value 74.47 is outside range [64.40, 65.77]"
2025-08-23 13:42:00+00:00,TEMP-01,74.2,"Value 74.20 is outside range [64.40, 65.77]"
2025-08-23 13:43:00+00:00,TEMP-01,74.54,"Value 74.54 is outside range [64.40, 65.77]"
2025-08-23 13:44:00+00:00,TEMP-01,74.18,"Value 74.18 is outside range [64.40, 65.77]"
2025-08-23 13:45:00+00:00,TEMP-01,74.36,"Value 74.36 is outside range [64.40, 65.77]"
2025-08-23 13:46:00+00:00,TEMP-01,74.84,"Value 74.84 is outside range [64.40, 65.77]"
2025-08-23 13:47:00+00:00,TEMP-01,74.73,"Value 74.73 is outside range [64.40, 65.77]"
2025-08-23 13:48:00+00:00,TEMP-01,74.67,"Value 74.67 is outside range [64.40, 65.77]"
2025-08-23 13:49:00+00:00,TEMP-01,74.3,"Value 74.30 is outside range [64.40, 65.77]"
2025-08-23 13:50:00+00:00,TEMP-01,74.39,"Value 74.39 is outside range [64.40, 65.77]"
2025-08-23 13:51:00+00:00,TEMP-01,74.31,"Value 74.31 is outside range [64.40, 65.77]"
2025-08-23 13:52:00+00:00,TEMP-01,74.58,"Value 74.58 is outside range [64.40, 65.77]"
2025-08-23 13:53:00+00:00,TEMP-01,74.59,"Value 74.59 is outside range [64.40, 65.77]"
2025-08-23 13:54:00+00:00,TEMP-01,74.59,"Value 74.59 is outside range [64.40, 65.77]"
2025-08-23 13:55:00+00:00,TEMP-01,74.22,"Value 74.22 is outside range [64.40, 65.77]"
2025-08-23 13:56:00+00:00,TEMP-01,74.27,"Value 74.27 is outside range [64.40, 65.77]"
2025-08-23 13:57:00+00:00,TEMP-01,74.21,"Value 74.21 is outside range [64.40, 65.77]"
2025-08-23 13:58:00+00:00,TEMP-01,74.38,"Value 74.38 is outside range [64.40, 65.77]"
2025-08-23 13:59:00+00:00,TEMP-01,74.08,"Value 74.08 is outside range [64.40, 65.77]"
2025-08-23 14:00:00+00:00,TEMP-01,74.13,"Value 74.13 is outside range [64.40, 65.77]"
2025-08-23 14:01:00+00:00,TEMP-01,74.15,"Value 74.15 is outside range [64.40, 65.77]"
2025-08-23 14:02:00+00:00,TEMP-01,74.3,"Value 74.30 is outside range [64.40, 65.77]"
2025-08-23 14:03:00+00:00,TEMP-01,74.35,"Value 74.35 is outside range [64.40, 65.77]"
2025-08-23 14:04:00+00:00,TEMP-01,74.06,"Value 74.06 is outside range [64.40, 65.77]"
2025-08-23 14:05:00+00:00,TEMP-01,74.43,"Value 74.43 is outside range [64.40, 65.77]"
2025-08-23 14:06:00+00:00,TEMP-01,74.23,"Value 74.23 is outside range [64.40, 65.77]"
2025-08-23 14:07:00+00:00,TEMP-01,73.94,"Value 73.94 is outside range [64.40, 65.77]"
2025-08-23 14:08:00+00:00,TEMP-01,74.08,"Value 74.08 is outside range [64.40, 65.77]"
2025-08-23 14:09:00+00:00,TEMP-01,74.18,"Value 74.18 is outside range [64.40, 65.77]"
2025-08-23 14:10:00+00:00,TEMP-01,74.08,"Value 74.08 is outside range [64.40, 65.77]"
2025-08-23 14:11:00+00:00,TEMP-01,74.34,"Value 74.34 is outside range [64.40, 65.77]"
2025-08-23 14:12:00+00:00,TEMP-01,74.18,"Value 74.18 is outside range [64.40, 65.77]"
2025-08-23 14:13:00+00:00,TEMP-01,73.74,"Value 73.74 is outside range [64.40, 65.77]"
2025-08-23 14:14:00+00:00,TEMP-01,74.31,"Value 74.31 is outside range [64.40, 65.77]"
2025-08-23 14:15:00+00:00,TEMP-01,74.2,"Value 74.20 is outside range [64.40, 65.77]"
2025-08-23 14:16:00+00:00,TEMP-01,74.02,"Value 74.02 is outside range [64.40, 65.77]"
2025-08-23 14:17:00+00:00,TEMP-01,73.95,"Value 73.95 is outside range [64.40, 65.77]"
2025-08-23 14:18:00+00:00,TEMP-01,74.28,"Value 74.28 is outside range [64.40, 65.77]"
2025-08-23 14:19:00+00:00,TEMP-01,74.03,"Value 74.03 is outside range [64.40, 65.77]"
2025-08-23 14:20:00+00:00,TEMP-01,74.19,"Value 74.19 is outside range [64.40, 65.77]"
2025-08-23 14:21:00+00:00,TEMP-01,73.7,"Value 73.70 is outside range [64.40, 65.77]"
2025-08-23 14:22:00+00:00,TEMP-01,74.1,"Value 74.10 is outside range [64.40, 65.77]"
2025-08-23 14:23:00+00:00,TEMP-01,74.27,"Value 74.27 is outside range [64.40, 65.77]"
2025-08-23 14:24:00+00:00,TEMP-01,74.11,"Value 74.11 is outside range [64.40, 65.77]"
2025-08-23 14:25:00+00:00,TEMP-01,73.99,"Value 73.99 is outside range [64.40, 65.77]"
2025-08-23 14:26:00+00:00,TEMP-01,74.27,"Value 74.27 is outside range [64.40, 65.77]"
2025-08-23 14:27:00+00:00,TEMP-01,74.07,"Value 74.07 is outside range [64.40, 65.77]"
2025-08-23 14:28:00+00:00,TEMP-01,73.9,"Value 73.90 is outside range [64.40, 65.77]"
